location_id,date,version_name,location_name,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,seir_daily_unscaled_mean,seir_daily_unscaled_lower,seir_daily_unscaled_upper,seir_cumulative_unscaled_mean,seir_cumulative_unscaled_lower,seir_cumulative_unscaled_upper,reff_mean,reff_lower,reff_upper,cumulative_deaths,daily_deaths,cumulative_cases,cumulative_deaths_unscaled,cumulative_hospitalizations,daily_deaths_unscaled,daily_infections,population,mobility_mean,mobility_obs,testing_mean,testing_lower,testing_upper,testing_obs,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,cumulative_all_vaccinated,cumulative_all_fully_vaccinated,cumulative_all_effectively_vaccinated,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,admis_mean,admis_upper,admis_lower,all_bed_capacity,icu_bed_capacity,infection_fatality,infection_detection,infection_hospitalization
1,2020-09-04,reference,Global,5276782.72,6010677.63,4489840.02,2112978.13,1523333.35,3052452.04,779668146.79,659405007.98,892302908.36,15584.55,10446.14,23321.86,5803.41,5802.35,5805.09,1030778.37,1030613.07,1031006.66,,,,2113562.77,16560.96,27844844.49,1033235.61,1367497.63,6342.69,304105.41,7737464622.80812,-20.2052,1,5337112.5728,5337112.5728,5337112.5728,1,0.8234,0,0.5921,1,,,,846430.87,1014439,680035.63,180054.69,213202.74,145859.08,80080.89,91697.66,64215.3,17518594,536960,0.0028,0.0498,0.0147
1,2020-09-05,reference,Global,5255277.84,5982661.93,4465607.72,2128539.78,1533747.45,3075759.13,784923424.63,663993825.78,898016518.28,15561.66,10418.39,23307.09,5760.94,5759.9,5762.6,1036539.31,1036373.7,1036768.75,,,,2129361.75,15798.98,28137972.01,1038941.45,1374415.75,5705.84,293127.52,7737464622.80812,-20.0022,1,5368955.5194,5368955.5194,5368955.5194,1,0.8252,0,0.5916,1,,,,850521.29,1019379.85,683023.19,181477.01,215159.19,146929.6,80099.86,91533.57,64321.92,17518594,536960,0.0028,0.0499,0.0147
1,2020-09-06,reference,Global,5232645.05,5954044.42,4440491.78,2144108.91,1544154.47,3099098.28,790156069.68,668563081.99,903699009.92,15569.12,10410.98,23339.16,5728.51,5727.48,5730.15,1042267.82,1042101.91,1042498.45,,,,2143338.72,13976.97,28382120.34,1043642.17,1380517.07,4700.72,244148.33,7737464622.80812,-19.8202,1,5399736.4438,5399736.4438,5399736.4438,1,0.8269,0,0.591,1,,,,853157.18,1022278.35,685284.32,181978.78,215844.19,147365.42,80109,91551.03,64433.91,17518594,536960,0.0028,0.0502,0.0148
1,2020-09-07,reference,Global,5209008.75,5924173.77,4420232.43,2159712.1,1554572.09,3122509.27,795365078.43,673111843.93,909350413.83,15603.19,10421.67,23410.99,5706.28,5705.27,5707.89,1047974.1,1047807.9,1048206.2,,,,2157283.59,13944.87,28592788.72,1048297.1,1387142.55,4654.94,210668.38,7737464622.80812,-19.6561,1,5429457.5664,5429457.5664,5429457.5664,1,0.8287,0,0.5904,1,,,,857079.07,1027148.35,688419.3,183331.65,217865.49,148296.72,80107.85,91572.81,64533.89,17518594,536960,0.0028,0.0505,0.0148
1,2020-09-08,reference,Global,5184515.87,5893135.48,4398714.43,2175367.95,1565013.37,3146017.81,800549594.3,677639407.85,914970958.25,15655.85,10445.73,23508.54,5693.7,5692.7,5695.29,1053667.79,1053501.33,1053901.35,,,,2172744.62,15461.03,28841490.17,1053779.97,1393894.66,5482.87,248701.45,7737464622.80812,-19.5025,1,5458136.1371,5458136.1371,5458136.1371,1,0.8305,0,0.59,1,,,,860010.67,1030534.89,691112.68,183537.02,218231.7,148537.67,80096.38,91599.99,64622.25,17518594,536960,0.0028,0.0509,0.0148
1,2020-09-09,reference,Global,5159340.64,5861131.12,4376065.09,2191086.42,1575486.84,3169634.22,805708934.94,682145360.2,920561035.99,15718.47,10478.66,23616.41,5691.03,5690.05,5692.6,1059358.82,1059192.11,1059593.8,,,,2189402.34,16657.72,29136380.85,1060311.4,1400969.79,6531.43,294890.68,7737464622.80812,-19.3548,1,5485804.4956,5485804.4956,5485804.4956,1,0.8314,0,0.5896,1,,,,862636.32,1033868.68,693383.15,184176.66,219371.03,148987.16,80073.72,91400.97,64698.35,17518594,536960,0.0029,0.0515,0.0148
1,2020-09-10,reference,Global,5133671.19,5828319.59,4352245.12,2206865.76,1585994.03,3193350.08,810842606.13,686629503.13,926121216.67,15779.34,10513.53,23715.85,5696.66,5695.7,5698.21,1065055.48,1064888.53,1065291.87,,,,2206080.8,16678.46,29442477.05,1066678.91,1408373.43,6367.51,306096.2,7737464622.80812,-19.2137,1,5512509.983,5512509.983,5512509.983,1,0.8325,0,0.5893,1,,,,864947.71,1036425.89,695726.78,184029.09,219356.87,149012.6,80037.71,91185.02,64760.12,17518594,536960,0.0029,0.0522,0.0149
1,2020-09-11,reference,Global,5107717.29,5794893.85,4327442.64,2222694.06,1596530.16,3217141.32,815950323.42,691091913.43,931652265.73,15828.31,10543.97,23791.24,5708.19,5707.25,5709.72,1070763.68,1070596.49,1071001.45,,,,2223007.49,16926.68,29766904.09,1073112.59,1415549.02,6433.68,324427.04,7737464622.80812,-19.0861,1,5538312.3037,5538312.3037,5538312.3037,1,0.8346,0,0.5889,1,,,,866607.23,1038872.36,697384.41,183926.52,219467.72,149010.06,79986.58,91093.54,64805.77,17518594,536960,0.0029,0.0529,0.0149
1,2020-09-12,reference,Global,5081685.48,5761057.39,4302217.41,2238552.07,1607086.11,3240972.47,821032008.9,695532963.54,937155089.44,15858.01,10565.5,23831.15,5723.19,5722.26,5724.69,1076486.87,1076319.46,1076726,,,,2238347.43,15339.94,30064825.62,1078561.66,1422133.65,5449.07,297921.53,7737464622.80812,-18.9838,1,5563283.0993,5563283.0993,5563283.0993,1,0.8367,0,0.5886,1,,,,866418.45,1038631.93,697916.45,184460.96,220532.93,149341.76,79917.96,90988.28,64833.16,17518594,536960,0.0029,0.0536,0.0149
1,2020-09-13,reference,Global,5055795.1,5727020.6,4276811.73,2254415.84,1617649.88,3264801.03,826087804,699953203.62,942630794.63,15863.77,10575.11,23828.56,5739.39,5738.47,5740.86,1082226.26,1082058.64,1082466.74,,,,2252916.6,14569.17,30322142.29,1083223.29,1428291.64,4661.62,257316.67,7737464622.80812,-18.9191,1,5587504.7379,5587504.7379,5587504.7379,1,0.8389,0,0.5883,1,,,,866579.47,1039335.14,697353.63,184587.37,220977.32,149478.53,79828.28,90858.73,64838.39,17518594,536960,0.0029,0.0544,0.0149
1,2020-09-14,reference,Global,5030267.49,5693034.78,4251572.98,2270264.02,1628210.45,3288589.98,831118071.49,704353343.48,948080591.09,15848.17,10573.76,23788.95,5755.72,5754.82,5757.16,1087981.98,1087814.15,1088223.78,,,,2267324.95,14408.35,30568051.28,1088113.2,1434761.32,4889.92,245908.99,7737464622.80812,-18.8977,1,5611069.0649,5611069.0649,5611069.0649,1,0.841,0,0.5881,1,,,,864803.95,1037153.53,695613.38,185575.83,222760.74,150126.84,79713.97,90707.63,64817.99,17518594,536960,0.0029,0.0551,0.015
1,2020-09-15,reference,Global,5005310.48,5659249.49,4227335.62,2286081.16,1638759.6,3312313.84,836123381.97,708734283.38,953505794.04,15817.14,10564.19,23723.86,5771.71,5770.83,5773.12,1093753.69,1093585.65,1093996.8,,,,2285107.3,17782.35,30862381.67,1094790.53,1442208.91,6677.33,294330.39,7737464622.80812,-18.9164,1,5634083.5264,5634083.5264,5634083.5264,1,0.8431,0,0.5878,1,,,,863110.3,1035602.37,693690.17,185847.49,223501.43,150352.58,79572.69,90534.76,64769.92,17518594,536960,0.0029,0.0558,0.015
1,2020-09-16,reference,Global,4981139.02,5625886.17,4209305.57,2301858.79,1649292.34,3335960.2,841104520.99,713097158.73,958907851.37,15777.63,10549.61,23646.36,5786.3,5785.43,5787.68,1099539.99,1099371.74,1099784.38,,,,2301556.8,16449.5,31174819.23,1101067.86,1449487.75,6277.33,312437.56,7737464622.80812,-18.9674,1,5656646.291,5656646.291,5656646.291,1,0.8442,0,0.5876,1,,,,859536.8,1031429.81,690529.31,186966.75,225639.8,150956.61,79402.18,90437.02,64692.82,17518594,536960,0.0029,0.0563,0.015
1,2020-09-17,reference,Global,4957979.08,5593135.91,4192274.08,2317592.67,1659805.96,3359524.02,846062500.07,717443288.77,964288338.36,15733.88,10532.32,23563.82,5799.33,5798.48,5800.68,1105339.32,1105170.86,1105584.98,,,,2317670.73,16113.92,31500304.22,1107260.29,1457294.4,6192.44,325484.99,7737464622.80812,-19.0424,1,5678869.0311,5678869.0311,5678869.0311,1,0.8454,0,0.5876,1,,,,857697.58,1029821.93,688461.42,186882.94,226119.14,150810.06,79200.35,90319.3,64585.66,17518594,536960,0.0029,0.0567,0.015
1,2020-09-18,reference,Global,4936033.01,5561292.23,4176440.95,2333280.16,1670299.1,3383002.38,850998533.09,721774134.47,969648933.53,15687.49,10513.53,23478.36,5811.18,5810.35,5812.49,1111150.49,1110981.83,1111397.42,,,,2334025.09,16354.36,31830892.85,1113392.29,1464793.42,6131.99,330588.63,7737464622.80812,-19.1352,1,5700864.9357,5700864.9357,5700864.9357,1,0.8479,0,0.5875,1,,,,854775.67,1026969.35,685546.53,186946.58,226819.75,150772.29,78964.55,90171.44,64446.61,17518594,536960,0.0029,0.0571,0.015
1,2020-09-19,reference,Global,4915503.91,5530570.16,4162018,2348918.27,1680769.98,3406391.7,855914037,725911223.29,974991422.19,15638.11,10492.79,23389.31,5821.5,5820.7,5822.8,1116972,1116803.12,1117220.16,,,,2349655.75,15630.66,32140154.89,1119098.21,1471383.07,5705.92,309262.04,7737464622.80812,-19.2452,1,5722744.8404,5722744.8404,5722744.8404,1,0.8503,0,0.5873,1,,,,851210.86,1022754.71,682484.48,188429.35,229760.02,151408.59,78692.14,89989.73,64274.16,17518594,536960,0.0029,0.0574,0.0151
1,2020-09-20,reference,Global,4896575.32,5501196.85,4146477.33,2364501.48,1691214.61,3429684.76,860810612.32,730003946.59,980228536.73,15583.21,10467.75,23293.07,5828.45,5827.67,5829.74,1122800.44,1122631.35,1123049.83,,,,2363447.79,13792.04,32405822.56,1123670.02,1477821.54,4571.81,265667.67,7737464622.80812,-19.372,1,5744645.7302,5744645.7302,5744645.7302,1,0.8528,0,0.587,1,,,,848113.21,1019562.14,679597.81,188401.51,230402,151063.82,78384.25,89775.44,64069.71,17518594,536960,0.0029,0.0576,0.0151
1,2020-09-21,reference,Global,4879414.05,5482943.31,4125809.03,2380019.04,1701625.07,3452866.51,865690026.37,734080474.56,985341750.6,15517.56,10434.33,23181.75,5829.5,5828.75,5830.77,1128629.94,1128460.63,1128880.55,,,,2377814.15,14366.36,32650688.97,1128602.8,1484530.78,4932.78,244866.41,7737464622.80812,-19.5083,1,5766651.6057,5766651.6057,5766651.6057,1,0.8552,0,0.5868,1,,,,845393.41,1015837.93,677252.63,189085.14,232303.37,151084.14,78046.65,89539.73,63839.11,17518594,536960,0.0029,0.0578,0.0151
1,2020-09-22,reference,Global,4864178.06,5467877.59,4107297.73,2395457.89,1711992.31,3475917.5,870554204.42,738142943.04,990431276.72,15438.86,10390.93,23050.98,5823.68,5822.95,5824.92,1134453.63,1134284.09,1134705.43,,,,2393811.26,15997.11,32945610.53,1135026.55,1492359.18,6423.75,294921.56,7737464622.80812,-19.6384,1,5788873.281,5788873.281,5788873.281,1,0.8577,0,0.5867,1,,,,841695.8,1010862.63,674086.09,188366.37,232048.91,150323.81,77688.72,89285.5,63591.89,17518594,536960,0.0029,0.058,0.0151
1,2020-09-23,reference,Global,4851004.22,5454401.25,4091053.03,2410803.93,1722306.9,3498815.78,875405208.64,742193695.91,995499665.53,15346.04,10337.49,22898.28,5813.52,5812.8,5814.75,1140267.14,1140097.37,1140520.13,,,,2410327.03,16515.77,33260069.69,1141671.69,1499970.87,6645.13,314459.16,7737464622.80812,-19.745,1,5811422.9833,5811422.9833,5811422.9833,1,0.8589,0,0.5867,1,,,,837635.6,1006411.24,670658.46,188262.73,232854.14,149884.93,77322.54,89024.51,63340.2,17518594,536960,0.0029,0.0582,0.0151
1,2020-09-24,reference,Global,4840014.16,5440880.2,4076488.94,2426049.13,1732563.78,3521548.07,880245222.8,746235239.19,1000549534.58,15245.19,10278.48,22732.29,5802.72,5802.02,5803.95,1146069.87,1145899.85,1146324.04,,,,2426327.93,16000.9,33581773.6,1148037.93,1507845.33,6366.24,321703.91,7737464622.80812,-19.8155,1,5834413.0717,5834413.0717,5834413.0717,1,0.8602,0,0.5867,1,,,,832758.05,1000765.23,666629.53,186962.66,231725.53,148893.34,76961.68,88710.97,63098.17,17518594,536960,0.0028,0.0584,0.0151
1,2020-09-25,reference,Global,4831304.74,5429524.28,4064589.94,2441193.02,1742762.68,3544112.42,885076527.54,750270236.07,1005583576.83,15143.89,10218.79,22564.35,5794.02,5793.34,5795.24,1151863.89,1151693.62,1152119.28,,,,2442095.2,15767.28,33912343.2,1154269.69,1515737.24,6231.77,330569.6,7737464622.80812,-19.8465,1,5857952.7477,5857952.7477,5857952.7477,1,0.863,0,0.5867,1,,,,827024.71,993896.15,661973.04,185523.21,230282.51,147864.35,76620.67,88221,62879.3,17518594,536960,0.0028,0.0587,0.0151
1,2020-09-26,reference,Global,4824961.44,5416545.35,4062407.17,2456241.58,1752907.33,3566516.98,889901488.98,754301490.66,1010604549.16,15048.57,10162.54,22404.56,5788.82,5788.15,5790.03,1157652.71,1157482.16,1157909.3,,,,2457666.09,15570.89,34223084.71,1160400.73,1522776.18,6131.03,310741.51,7737464622.80812,-19.8446,1,5882143.9826,5882143.9826,5882143.9826,1,0.8657,0,0.5868,1,,,,821760.98,987381.35,657896.8,185260.91,230551.65,147625.5,76316.17,87762.52,62699.27,17518594,536960,0.0028,0.059,0.0151
1,2020-09-27,reference,Global,4821047.54,5409477.18,4062756.37,2471205.39,1763004.48,3588776.92,894722536.53,758331934.12,1015624833.6,14963.81,10112.85,22259.94,5788,5787.34,5789.23,1163440.71,1163269.87,1163698.5,,,,2470786.54,13120.45,34486481.54,1164892.68,1529467.04,4491.95,263396.83,7737464622.80812,-19.8218,1,5907078.2812,5907078.2812,5907078.2812,1,0.8684,0,0.5868,1,,,,815778.14,979640.62,653435.57,182818.82,227463.84,146206.55,76063.5,87361.07,62572.62,17518594,536960,0.0028,0.0594,0.0151
1,2020-09-28,reference,Global,4819609.42,5407580.51,4065748.18,2486099.13,1773063.56,3610913.81,899542145.94,762364595.17,1020664030.32,14893.74,10072.54,22136.88,5792.27,5791.62,5793.51,1169232.98,1169061.84,1169491.96,,,,2483523.93,12737.39,34721818.7,1169375.7,1537163.74,4483.02,235337.16,7737464622.80812,-19.7869,1,5932827.8664,5932827.8664,5932827.8664,1,0.8712,0,0.5868,1,,,,811770.08,974582.74,650524.08,181936.59,226380.63,145696.04,75871.99,87023.53,62507.77,17518594,536960,0.0028,0.0599,0.0152
1,2020-09-29,reference,Global,4820677.34,5407850.87,4071464.14,2500938.85,1783094.58,3632951.89,904362823.29,766402548.42,1025699574.43,14839.72,10042.46,22038.08,5800.82,5800.16,5802.05,1175033.8,1174862.35,1175293.95,,,,2499768.76,16244.82,35025102.68,1175905.82,1545400.15,6530.12,303283.98,7737464622.80812,-19.7412,1,5959475.7513,5959475.7513,5959475.7513,1,0.8739,0,0.5868,1,,,,807833.94,969073.72,647963.46,179327.61,221795.22,144397.14,75746.83,86751.53,62508.77,17518594,536960,0.0028,0.0605,0.0152
1,2020-09-30,reference,Global,4824268.33,5416551.13,4080010.9,2515737.6,1793105.34,3654911.55,909187091.62,770448924.23,1030734074.15,14798.75,10019.89,21959.66,5811.51,5810.84,5812.74,1180845.31,1180673.54,1181106.62,,,,2516217.04,16448.28,35347238.45,1182522.76,1553492.61,6616.94,322135.77,7737464622.80812,-19.6827,1,5987072.0891,5987072.0891,5987072.0891,1,0.8753,0,0.5869,1,,,,804089.41,963697.66,645517.02,177210.61,218240.49,143229.75,75683.13,86701.49,62569.48,17518594,536960,0.0028,0.0611,0.0153
1,2020-10-01,reference,Global,4830376.16,5426833.44,4091367.65,2530502.57,1803099.71,3676804.91,914017467.78,774506839.12,1035770079,14764.97,10000.1,21893.35,5821.43,5820.76,5822.66,1186666.74,1186494.65,1186929.21,,,,2531913.6,15696.56,35677849.05,1188892.02,1563445.5,6369.25,330610.6,7737464622.80812,-19.6088,1,6015664.9925,6015664.9925,6015664.9925,1,0.8767,0,0.587,1,,,,800439.16,957992.11,643494.42,177360.41,218261.96,143564.53,75657.86,86719.39,62665.86,17518594,536960,0.0028,0.0619,0.0153
1,2020-10-02,reference,Global,4838980,5438536.01,4105555.31,2545234.71,1813078.1,3698634.86,918856447.78,778579422.09,1040810072.43,14732.14,9981.1,21829.96,5828.96,5828.29,5830.18,1192495.7,1192323.28,1192759.32,,,,2546971.29,15057.69,36021256.15,1194990.59,1572674.43,6098.57,343407.1,7737464622.80812,-19.5187,1,6045285.9719,6045285.9719,6045285.9719,1,0.8797,0,0.5871,1,,,,797723.44,953184.85,642276.73,176970.26,217289.15,143610.86,75625.26,86730.61,62751.42,17518594,536960,0.0028,0.0627,0.0154
1,2020-10-03,reference,Global,4850052.06,5451578.26,4122595.31,2559929.85,1823038.65,3720396.13,923706499.83,782669784.38,1045856440.74,14695.14,9960.44,21761.26,5834.5,5833.84,5835.73,1198330.2,1198157.45,1198594.96,,,,2560703.41,13732.12,36335931.21,1200441.23,1581528.59,5450.65,314675.06,7737464622.80812,-19.4153,1,6075966.9862,6075966.9862,6075966.9862,1,0.8827,0,0.5872,1,,,,794624.52,947987.92,640669.52,177261.74,217571.27,143970.67,75524.11,86674.16,62764.63,17518594,536960,0.0028,0.0637,0.0154
1,2020-10-04,reference,Global,4863537.74,5465885.54,4142493.66,2574579.19,1832977.2,3742075.79,928570037.57,786781019.09,1050911454.47,14649.33,9935.73,21679.66,5838.84,5838.17,5840.06,1204169.04,1203995.94,1204434.94,,,,2573323.14,12619.73,36592222.97,1205167.05,1589953.21,4725.82,256291.76,7737464622.80812,-19.3049,1,6107735.5805,6107735.5805,6107735.5805,1,0.8857,0,0.5872,1,,,,791717.35,943030.83,639223.02,177319.82,217459.05,144207.88,75321.7,86517.39,62672.53,17518594,536960,0.0028,0.0647,0.0155
1,2020-10-05,reference,Global,4879376.27,5481381.33,4165177.08,2589168.62,1842886.8,3763652.37,933449413.84,790916135.48,1055977229.13,14589.43,9903.94,21576.58,5842.49,5841.82,5843.7,1210011.52,1209838.08,1210278.55,,,,2587066.46,13743.33,36853038,1210181.82,1599617.79,5014.77,260815.03,7737464622.80812,-19.1914,1,6140501.188,6140501.188,6140501.188,1,0.8886,0,0.5873,1,,,,789662.16,940893.2,638588.88,177219.2,217523.94,144336.74,75049.35,86202.23,62506.26,17518594,536960,0.0028,0.0658,0.0154
1,2020-10-06,reference,Global,4897509.9,5497984.25,4190684.8,2603684.56,1852761.23,3785104.52,938346923.74,795078147.53,1061055723.89,14515.94,9865.52,21452.15,5847.62,5846.97,5848.84,1215859.15,1215685.35,1216127.29,,,,2602222.76,15156.29,37180691.09,1216489.39,1609975.17,6307.57,327653.09,7737464622.80812,-19.075,1,6174341.0953,6174341.0953,6174341.0953,1,0.8916,0,0.5874,1,,,,788157.86,939614.66,638442.76,178290.34,219583.47,145272.75,74756.55,85796.85,62315.13,17518594,536960,0.0028,0.0669,0.0154
1,2020-10-07,reference,Global,4917862.1,5515611.99,4218926.56,2618119.43,1862598.1,3806419.62,943264785.84,799269960.19,1066148868.81,14434.87,9826.31,21315.1,5857.15,5856.5,5858.36,1221716.29,1221542,1221985.56,,,,2617573.37,15350.61,37534221.33,1223036.02,1620464.52,6546.63,353530.24,7737464622.80812,-18.9556,1,6209300.2819,6209300.2819,6209300.2819,1,0.8931,0,0.5877,1,,,,786562.21,938421.74,638211.21,179048.62,221102.47,145953.27,74487.12,85406.84,62142.87,17518594,536960,0.0028,0.0679,0.0154
1,2020-10-08,reference,Global,4940373.23,5534193.43,4249772.4,2632475.36,1872401.01,3827599.65,948205159.08,803494338.14,1071258861.4,14355.93,9791.53,21180.04,5874.31,5873.65,5875.52,1227590.61,1227415.51,1227860.98,,,,2632863.16,15289.8,37901598.57,1229630.78,1629863.59,6594.76,367377.25,7737464622.80812,-18.8345,1,6245376.6908,6245376.6908,6245376.6908,1,0.8947,0,0.5879,1,,,,786244.89,939425.4,639002.59,181875.34,225699.76,148014.9,74271.73,85073.2,62019.94,17518594,536960,0.0028,0.069,0.0154
1,2020-10-09,reference,Global,4964981.57,5553669.19,4283148.94,2646762.86,1882178.3,3848659.4,953170140.65,807753989.36,1076387357.74,14287.5,9765.11,21059.75,5900.94,5900.27,5902.15,1233491.55,1233315.67,1233763.04,,,,2647978.2,15115.04,38276876.68,1236205.51,1639085.16,6574.74,375278.1,7737464622.80812,-18.7156,1,6282555.372,6282555.372,6282555.372,1,0.8979,0,0.5882,1,,,,785748.34,939047.3,639621.95,182557.04,227029.18,148612.55,74127.81,84814.22,61963.95,17518594,536960,0.0028,0.0701,0.0154
1,2020-10-10,reference,Global,4991598.04,5573995.27,4318955.03,2661000.46,1891942.83,3869626.08,958161738.69,812051527.03,1081515313.75,14237.6,9751.54,20966.68,5938.02,5937.34,5939.23,1239429.57,1239252.91,1239702.17,,,,2663082.85,15104.64,38643909.75,1242209.49,1648311.16,6003.98,367033.08,7737464622.80812,-18.6056,1,6320802.5001,6320802.5001,6320802.5001,1,0.901,0,0.5883,1,,,,784579.61,937508.15,639685.62,182182.72,226952.12,148411.65,74063.55,84639.24,61983.24,17518594,536960,0.0028,0.0711,0.0154
1,2020-10-11,reference,Global,5020137.5,5604380.66,4356373.62,2675213.92,1901711.7,3890538.15,963181876.19,816389499.5,1086570946.16,14213.46,9755.02,20912.08,5986.42,5985.73,5987.63,1245415.99,1245238.56,1245689.7,,,,2675562.76,12479.91,38942378.96,1247196.98,1656691.66,4987.49,298469.2,7737464622.80812,-18.5115,1,6360061.0183,6360061.0183,6360061.0183,1,0.9042,0,0.5885,1,,,,784177.62,936876.14,640339.17,180453.24,224679.24,147314.54,74078.46,84548.26,62025.55,17518594,536960,0.0028,0.0722,0.0154
1,2020-10-12,reference,Global,5050486.9,5637838.63,4386447.71,2689433.76,1911504.79,3911441.54,968232363.09,820770390.73,1091654246.31,14219.84,9778.31,20903.38,6046.61,6045.9,6047.82,1251462.6,1251284.42,1251737.42,,,,2688274.89,12712.13,39220579.17,1252024.74,1665927.07,4827.76,278200.21,7737464622.80812,-18.4361,1,6400249.8246,6400249.8246,6400249.8246,1,0.9074,0,0.5888,1,,,,782308.76,934361.83,639793.32,178873.66,222688.73,146295.92,74165.52,84568.6,62069.81,17518594,536960,0.0028,0.0734,0.0154
1,2020-10-13,reference,Global,5082507.46,5672747.83,4418567.49,2703689.04,1921340.95,3932379.79,973314870.55,825196519.74,1096766864.26,14255.28,9820.41,20938.26,6117.34,6116.61,6118.55,1257579.94,1257401.02,1257855.87,,,,2702080.71,13805.83,39557513.49,1258055.53,1676107.98,6030.79,336934.32,7737464622.80812,-18.3782,1,6441267.0334,6441267.0334,6441267.0334,1,0.9106,0,0.5891,1,,,,779828.81,931033.38,638694.56,176795.63,219934.61,144878.52,74320.97,84917.82,62185.06,17518594,536960,0.0029,0.0746,0.0154
1,2020-10-14,reference,Global,5116021.19,5708655.21,4452330.11,2718001.61,1931234.65,3953385.32,978430891.74,829670005.51,1101910094.09,14312.56,9876.99,21005.53,6196.22,6195.47,6197.43,1263776.16,1263596.51,1264053.2,,,,2716515.34,14434.62,39946470.55,1264741.38,1686597.14,6685.85,388957.07,7737464622.80812,-18.3385,1,6482996.663,6482996.663,6482996.663,1,0.9122,0,0.5896,1,,,,778052.74,928914.28,638120.95,175128.71,218129.57,143742.48,74542.71,85334.11,62369.16,17518594,536960,0.0029,0.0759,0.0154
1,2020-10-15,reference,Global,5150856.83,5745461.74,4487514.68,2732383.93,1941194.6,3974476.04,983581748.57,834192839.6,1107085002.16,14382.32,9942.21,21090.72,6280.81,6280.04,6282.01,1270056.97,1269876.6,1270335.12,,,,2732349.05,15833.72,40355948.79,1271972.8,1697359.29,7231.42,409478.24,7737464622.80812,-18.32,1,6525317.2064,6525317.2064,6525317.2064,1,0.9138,0,0.5902,1,,,,775385.15,925329.13,636751.56,173103.07,215809.87,142300.17,74827.26,85813.02,62618.75,17518594,536960,0.0029,0.0773,0.0155
1,2020-10-16,reference,Global,5186839.9,5782995.62,4524090.79,2746842.16,1951225.88,3995660.2,988768588.47,838766712.62,1112292411.33,14458.24,10012.48,21184.16,6369.64,6368.85,6370.84,1276426.61,1276245.54,1276705.87,,,,2747955.69,15606.63,40779708.36,1278788.45,1707968.12,6815.65,423759.57,7737464622.80812,-18.3266,1,6567826.7565,6567826.7565,6567826.7565,1,0.9171,0,0.5906,1,,,,772315.26,919254.88,634402.91,171140.2,213588.35,141000.14,75170.79,86349.79,62930.08,17518594,536960,0.0029,0.0788,0.0155
1,2020-10-17,reference,Global,5223828.55,5819065.37,4561735,2761376.97,1961330.69,4016937.73,993992417.02,843393072.45,1117532998.31,14534.8,10085.02,21277.53,6461.24,6460.44,6462.44,1282887.85,1282706.1,1283168.23,,,,2763064.34,15108.65,41182399.21,1285475.88,1718010.02,6687.43,402690.85,7737464622.80812,-18.3633,1,6610981.1514,6610981.1514,6610981.1514,1,0.9205,0,0.591,1,,,,770871.36,915603.76,633206.35,170065.81,212561.93,140344.6,75569.34,86939.68,63299.41,17518594,536960,0.003,0.0805,0.0156
1,2020-10-18,reference,Global,5261682.46,5849220.08,4600124.94,2775978.79,1971505,4038292.43,999254099.48,848073117.57,1122807331,14601.83,10153.66,21354.7,6553.41,6552.59,6554.6,1289441.26,1289258.83,1289722.76,,,,2774983.97,11919.63,41526810.37,1290604.79,1727647.86,5128.91,344411.16,7737464622.80812,-18.4282,1,6654400.6019,6654400.6019,6654400.6019,1,0.9238,0,0.5912,1,,,,769040.6,912465.54,631865.79,169416.85,211958.09,139766.31,76020.23,87582.31,63723.79,17518594,536960,0.003,0.0822,0.0156
1,2020-10-19,reference,Global,5300278.85,5887908.08,4639631.03,2790629.01,1981739.39,4059693.97,1004554378.33,852807726.63,1128116385.92,14650.22,10213.16,21401.54,6644.38,6643.55,6645.57,1296085.64,1295902.55,1296368.25,,,,2787805.59,12821.62,41867895.14,1296135.15,1738147.55,5530.36,341084.78,7737464622.80812,-18.5126,1,6697994.4721,6697994.4721,6697994.4721,1,0.9271,0,0.5915,1,,,,767825.72,910641.85,631186.83,168642.49,211046.23,139030.83,76521.17,88283.75,64200.71,17518594,536960,0.003,0.084,0.0156
1,2020-10-20,reference,Global,5339455.31,5930029.84,4680740.44,2805308.76,1992024.62,4081111.82,1009893833.64,857597589.34,1133460847.42,14679.75,10263.77,21417.84,6734.77,6733.92,6735.95,1302820.41,1302636.65,1303104.14,,,,2803133.04,15327.45,42274886.14,1303440.27,1750386.89,7305.12,406991,7737464622.80812,-18.6017,1,6741672.8776,6741672.8776,6741672.8776,1,0.9305,0,0.5917,1,,,,768477.39,911040.96,632245.92,169731.5,213852.78,139463.16,77068.63,88910.55,64726.41,17518594,536960,0.003,0.0859,0.0157
